2,0.425,0.105,0.164
0,0.135,0.745,0.1183
1,0.995,0.275,0.158
2,0.905,0.725,0.1528
0,0.475,0.115,0.1919
2,0.485,0.435,0.1379
1,0.085,0.585,0.1677
0,0.475,0.745,0.1483
2,0.305,0.065,0.1931
1,0.925,0.545,0.1405
0,0.245,0.655,0.1266
0,0.325,0.275,0.1884
1,0.005,0.115,0.1381
2,0.945,0.695,0.2219
0,0.265,0.675,0.1842
2,0.455,0.155,0.195
0,0.825,0.335,0.1152
1,0.745,0.105,0.3859
2,0.075,0.115,0.1919
0,0.155,0.835,0.1252
1,0.355,0.295,0.1873
2,0.655,0.205,0.1672
0,0.845,0.165,0.1564
2,0.365,0.635,0.1441
1,0.725,0.275,0.2342
0,0.415,0.815,0.17
2,0.825,0.365,0.177
1,0.155,0.325,0.2939
0,0.685,0.135,0.1958
2,0.575,0.865,0.134
1,0.015,0.415,0.1656
0,0.395,0.465,0.1712
2,0.215,0.135,0.1614
1,0.825,0.705,0.1281
0,0.675,0.825,0.1446
2,0.515,0.875,0.1911
0,0.945,0.325,0.1531
1,0.025,0.005,0.1982
2,0.465,0.625,0.1386
0,0.265,0.775,0.1249
2,0.695,0.265,0.1706
1,0.695,0.805,0.1742
0,0.885,0.155,0.1485
0,0.675,0.105,0.1248
1,0.725,0.195,0.1782
2,0.305,0.125,0.2497
1,0.715,0.595,0.1654
2,0.265,0.675,0.1549
0,0.335,0.105,0.202
0,0.675,0.415,0.174
1,0.015,0.275,0.1892
0,0.595,0.265,0.1425
2,0.705,0.795,0.3472
1,0.945,0.475,0.1223
2,0.585,0.555,0.1348
0,0.435,0.725,0.1497
1,0.145,0.195,0.1682
2,0.805,0.975,0.1463
0,0.995,0.785,0.1236
1,0.505,0.595,0.1183
2,0.695,0.505,0.1291
0,0.045,0.935,0.1437
1,0.105,0.875,0.1418
2,0.355,0.555,0.1204
0,0.445,0.815,0.184
2,0.015,0.835,0.1388
1,0.035,0.195,0.1607
0,0.145,0.805,0.1473
2,0.785,0.365,0.1457
1,0.465,0.985,0.2064
0,0.535,0.475,0.1511
2,0.145,0.405,0.1849
1,0.965,0.285,0.142
0,0.895,0.915,0.1529
2,0.395,0.055,0.1737
0,0.435,0.145,0.1401
1,0.005,0.805,0.2176
2,0.605,0.425,0.1181
0,0.195,0.695,0.1974
2,0.805,0.675,0.1506
1,0.695,0.795,0.1438
0,0.865,0.835,0.1146
0,0.125,0.845,0.1327
1,0.915,0.655,0.2301
2,0.305,0.845,0.3013
0,0.785,0.555,0.1495
2,0.475,0.945,0.1211
1,0.265,0.215,0.1657
0,0.165,0.835,0.1172
1,0.335,0.925,0.1535
2,0.135,0.455,0.2184
0,0.605,0.115,0.1422
1,0.075,0.135,0.1266
0,0.685,0.615,0.1556
2,0.965,0.205,0.1502
1,0.075,0.885,0.1384
2,0.625,0.685,0.1852
0,0.795,0.115,0.213
1,0.655,0.245,0.1489
2,0.625,0.165,0.1231
0,0.425,0.955,0.1386
1,0.535,0.325,0.111
2,0.475,0.735,0.1262
1,0.455,0.995,0.158
2,0.935,0.245,0.142
0,0.945,0.145,0.247
1,0.805,0.245,0.1321
2,0.145,0.925,0.1147
0,0.025,0.695,0.134
1,0.305,0.835,0.1825
2,0.405,0.155,0.1418
0,0.345,0.735,0.1819
1,0.865,0.575,0.2406
2,0.245,0.485,0.2338
0,0.985,0.915,0.1769
2,0.215,0.365,0.1379
1,0.205,0.285,0.1459
0,0.155,0.425,0.1448
2,0.125,0.155,0.1247
1,0.095,0.925,0.1335
0,0.015,0.115,0.1275
2,0.605,0.495,0.1285
1,0.535,0.955,0.1216
0,0.765,0.805,0.1443
2,0.465,0.135,0.171
1,0.105,0.805,0.1412
2,0.135,0.075,0.1402
0,0.035,0.565,0.1718
1,0.375,0.965,0.1432
2,0.105,0.495,0.1469
0,0.095,0.755,0.1574
1,0.155,0.885,0.1388
1,0.345,0.995,0.1303
2,0.625,0.265,0.1347
0,0.525,0.685,0.1426
2,0.335,0.665,0.1413
0,0.095,0.075,0.1641
1,0.755,0.375,0.2196
2,0.715,0.565,0.1244
0,0.905,0.825,0.1358
1,0.505,0.975,0.1683
2,0.425,0.865,0.1831
0,0.395,0.045,0.1418
1,0.255,0.125,0.2015
2,0.095,0.125,0.1458
2,0.835,0.025,0.1674
1,0.105,0.805,0.2065
0,0.465,0.985,0.2765
2,0.105,0.545,0.1791
1,0.635,0.715,0.2255
0,0.835,0.065,0.2017
2,0.485,0.285,0.1469
0,0.305,0.855,0.174
1,0.075,0.275,0.2401
2,0.085,0.605,0.1175
0,0.625,0.475,0.153
2,0.745,0.735,0.1738
1,0.745,0.685,0.1974
0,0.915,0.995,0.1793
1,0.895,0.375,0.1638
2,0.645,0.095,0.2205
0,0.575,0.365,0.1383
1,0.675,0.905,0.1312
2,0.025,0.465,0.175
0,0.205,0.815,0.1788
1,0.375,0.695,0.1642
2,0.895,0.225,0.1507
1,0.835,0.405,0.1944
0,0.985,0.595,0.214
2,0.545,0.165,0.1672
1,0.525,0.635,0.1502
2,0.825,0.235,0.1269
0,0.265,0.745,0.1913
2,0.795,0.595,0.1197
1,0.075,0.995,0.1975
0,0.705,0.725,0.1708
1,0.265,0.665,0.1156
2,0.495,0.605,0.1708
1,0.835,0.435,0.1295
0,0.225,0.645,0.2733
2,0.205,0.975,0.1973
0,0.845,0.965,0.1267
1,0.115,0.435,0.1972
2,0.455,0.505,0.1421
0,0.395,0.845,0.1819
1,0.785,0.895,0.1554
2,0.345,0.205,0.307
1,0.755,0.625,0.1427
0,0.045,0.285,0.1652
1,0.335,0.685,0.1124
2,0.725,0.455,0.2365
0,0.815,0.725,0.151
1,0.865,0.115,0.1571
0,0.845,0.895,0.1471
2,0.165,0.785,0.1805
0,0.095,0.335,0.1211
1,0.185,0.575,0.1984
2,0.505,0.065,0.1291
0,0.745,0.455,0.1154
2,0.035,0.115,0.15
1,0.955,0.585,0.1583
0,0.965,0.145,0.1259
2,0.695,0.245,0.1377
1,0.285,0.245,0.1279
0,0.405,0.865,0.1398
1,0.115,0.955,0.1134
2,0.105,0.565,0.137
2,0.435,0.775,0.1362
1,0.835,0.305,0.1161
0,0.455,0.105,0.3407
2,0.035,0.895,0.2199
1,0.145,0.415,0.2057
1,0.265,0.105,0.1162
0,0.825,0.855,0.2252
2,0.705,0.595,0.211
1,0.155,0.625,0.1374
0,0.125,0.745,0.134
2,0.845,0.125,0.2708
0,0.215,0.525,0.2046
1,0.935,0.405,0.1904
2,0.035,0.025,0.1443
1,0.145,0.215,0.1699
0,0.925,0.905,0.1772
2,0.945,0.055,0.1272
0,0.005,0.935,0.1376
1,0.905,0.345,0.1619
2,0.665,0.415,0.1949
0,0.965,0.735,0.1181
1,0.955,0.755,0.1853
2,0.925,0.095,0.1528
1,0.445,0.675,0.1666
0,0.075,0.145,0.1849
2,0.085,0.515,0.1502
1,0.915,0.165,0.1237
0,0.715,0.225,0.1346
2,0.335,0.825,0.1153
1,0.555,0.685,0.173
0,0.075,0.875,0.1327
2,0.015,0.875,0.1423
1,0.505,0.655,0.1423
0,0.835,0.495,0.1525
2,0.885,0.695,0.1594
1,0.005,0.095,0.1617
0,0.595,0.935,0.158
2,0.415,0.005,0.1387
1,0.045,0.135,0.1712
0,0.795,0.065,0.196
1,0.685,0.345,0.1387
2,0.995,0.965,0.1522
0,0.015,0.975,0.1403
1,0.125,0.155,0.1452
2,0.295,0.585,0.1347
0,0.865,0.115,0.1558
1,0.895,0.715,0.1435
2,0.335,0.065,0.1863
0,0.845,0.715,0.1643
2,0.635,0.765,0.1285
1,0.665,0.695,0.2627
0,0.035,0.115,0.1887
2,0.775,0.155,0.1342
1,0.895,0.515,0.203
0,0.755,0.545,0.1365
2,0.415,0.505,0.1781
1,0.185,0.915,0.1577
0,0.575,0.165,0.1506
2,0.265,0.115,0.1445
0,0.615,0.685,0.138
2,0.575,0.315,0.1551
1,0.045,0.485,0.2714
0,0.275,0.645,0.129
2,0.975,0.345,0.1349
0,0.615,0.835,0.1334
1,0.825,0.825,0.1751
2,0.375,0.135,0.1575
1,0.775,0.005,0.137
0,0.105,0.695,0.1812
2,0.065,0.095,0.1502
1,0.485,0.085,0.1631
2,0.395,0.835,0.1712
0,0.775,0.095,0.1874
1,0.465,0.605,0.1322
0,0.885,0.845,0.1243
2,0.165,0.175,0.1702
1,0.235,0.245,0.1977
2,0.265,0.725,0.1332
0,0.005,0.255,0.1351
1,0.765,0.655,0.15
2,0.185,0.395,0.1169
1,0.075,0.225,0.1198
2,0.625,0.105,0.136
1,0.005,0.065,0.1792
2,0.415,0.975,0.1345
0,0.825,0.955,0.4606
0,0.685,0.265,0.1361
1,0.785,0.785,0.1907
2,0.615,0.485,0.241
0,0.255,0.225,0.1395
1,0.785,0.145,0.1492
0,0.575,0.585,0.1623
2,0.145,0.565,0.3392
1,0.835,0.985,0.1838
0,0.285,0.485,0.1432
2,0.435,0.085,0.1547
1,0.235,0.535,0.1214
0,0.915,0.855,0.1302
2,0.425,0.905,0.157
1,0.615,0.935,0.1661
0,0.485,0.665,0.2245
1,0.105,0.205,0.1294
2,0.565,0.235,0.2079
0,0.105,0.185,0.1389
1,0.015,0.095,0.1592
2,0.255,0.175,0.1207
0,0.775,0.625,0.1272
2,0.795,0.385,0.1266
0,0.145,0.895,0.1339
2,0.055,0.715,0.129
0,0.015,0.755,0.1754
1,0.935,0.895,0.4791
2,0.375,0.835,0.2401
0,0.475,0.945,0.1946
1,0.965,0.345,0.1451
2,0.835,0.825,0.2152
1,0.015,0.315,0.1678
0,0.235,0.205,0.2331
2,0.255,0.775,0.1237
0,0.495,0.035,0.177
2,0.445,0.285,0.1517
2,0.115,0.055,0.177
1,0.855,0.245,0.4102
0,0.955,0.565,0.2773
1,0.975,0.135,0.137
2,0.165,0.775,0.1774
0,0.275,0.385,0.1291
1,0.145,0.435,0.1635
0,0.525,0.545,0.1615
2,0.175,0.085,0.1993
0,0.585,0.695,0.1602
1,0.975,0.025,0.2099
2,0.655,0.845,0.1951
1,0.215,0.775,0.168
2,0.085,0.745,0.1769
0,0.785,0.425,0.3186
1,0.695,0.275,0.1725
2,0.275,0.345,0.193
0,0.015,0.685,0.2005
1,0.405,0.595,0.1751
2,0.925,0.395,0.1528
0,0.975,0.975,0.131
1,0.445,0.195,0.1419
2,0.485,0.695,0.1587
2,0.065,0.655,0.1255
1,0.845,0.765,0.1751
0,0.055,0.015,0.2123
2,0.205,0.845,0.1434
1,0.415,0.235,0.1737
0,0.805,0.665,0.1925
2,0.955,0.345,0.1888
0,0.115,0.165,0.1247
1,0.505,0.825,0.3286
2,0.735,0.975,0.1334
0,0.585,0.865,0.1213
1,0.865,0.995,0.1671
2,0.685,0.515,0.1648
0,0.105,0.405,0.1397
2,0.665,0.905,0.1676
1,0.525,0.105,0.1304
0,0.445,0.495,0.1569
2,0.165,0.765,0.1316
0,0.235,0.835,0.1721
1,0.615,0.935,0.231
0,0.305,0.465,0.1783
2,0.045,0.285,0.2566
1,0.885,0.025,0.1425
2,0.545,0.235,0.1394
1,0.085,0.815,0.1417
2,0.675,0.805,0.1208
0,0.605,0.655,0.3692
1,0.555,0.345,0.1902
2,0.575,0.515,0.1724
0,0.125,0.955,0.1639
1,0.035,0.955,0.1583
2,0.245,0.755,0.1618
0,0.785,0.915,0.1418
1,0.585,0.415,0.1297
2,0.395,0.995,0.2437
0,0.695,0.275,0.1969
1,0.005,0.695,0.1367
2,0.325,0.495,0.1329
0,0.625,0.995,0.1233
1,0.365,0.885,0.121
2,0.565,0.235,0.1172
0,0.675,0.055,0.1496
2,0.945,0.845,0.1155
1,0.885,0.265,0.1659
0,0.225,0.905,0.1118
1,0.475,0.025,0.1679
2,0.445,0.805,0.2012
0,0.405,0.165,0.174
2,0.175,0.485,0.1463
0,0.945,0.375,0.1201
1,0.285,0.085,0.1402
2,0.915,0.275,0.1813
1,0.255,0.605,0.1742
2,0.895,0.005,0.1545
0,0.005,0.285,0.1967
2,0.385,0.145,0.1487
1,0.055,0.025,0.1702
0,0.855,0.945,0.1465
2,0.815,0.325,0.2282
1,0.665,0.025,0.2281
0,0.605,0.145,0.184
1,0.945,0.825,0.1228
2,0.215,0.065,0.1949
0,0.955,0.105,0.1825
1,0.155,0.175,0.1696
2,0.545,0.265,0.1932
0,0.135,0.875,0.2239
2,0.065,0.705,0.1785
1,0.965,0.275,0.1765
0,0.315,0.495,0.2192
1,0.775,0.005,0.1535
2,0.565,0.355,0.1477
0,0.625,0.755,0.2052
1,0.435,0.905,0.134
2,0.905,0.035,0.1754
0,0.905,0.235,0.1743
1,0.935,0.375,0.2004
2,0.155,0.405,0.2012
0,0.445,0.735,0.1785
1,0.235,0.475,0.145
2,0.335,0.965,0.1546
0,0.445,0.315,0.1384
1,0.665,0.845,0.1769
2,0.755,0.675,0.2357
0,0.145,0.455,0.1821
1,0.005,0.615,0.1442
2,0.795,0.045,0.1393
0,0.925,0.455,0.1383
1,0.825,0.415,0.1933
2,0.545,0.945,0.1776
0,0.005,0.305,0.1266
1,0.445,0.095,0.138
0,0.445,0.635,0.1456
2,0.415,0.055,0.1952
1,0.015,0.355,0.1631
0,0.945,0.035,0.1201
2,0.875,0.205,0.1324
1,0.245,0.965,0.1354
0,0.985,0.825,0.1471
1,0.735,0.475,0.1238
2,0.295,0.275,0.2165
0,0.265,0.085,0.1458
2,0.795,0.835,0.1443
1,0.285,0.935,0.2236
0,0.645,0.475,0.1281
2,0.215,0.745,0.1706
0,0.455,0.735,0.1607
1,0.775,0.095,0.2561
2,0.545,0.165,0.1506
0,0.165,0.875,0.1604
2,0.355,0.235,0.1372
1,0.185,0.235,0.1427
0,0.695,0.175,0.1926
